split,image_path,original_class,disease_label
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0015.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0016.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0020.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0024.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0025.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0026.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0027.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0028.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0030.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0031.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0032.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0036.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0037.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0039.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0040.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0041.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0042.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0043.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0044.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0048.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0051.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0053.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0055.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0056.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0058.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0059.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0060.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0061.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0062.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0066.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0067.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Bing_0068.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0000.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0009.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0037.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0038.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0040.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0058.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0065.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0066.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0079.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0098.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0103.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0127.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0128.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0130.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0165.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0174.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0186.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0221.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0227.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0235.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0244.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0251.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0263.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0266.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0278.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0307.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0321.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0328.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0329.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0339.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0355.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0358.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0366.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0374.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0375.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0376.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0382.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat leaf rust/wheat_leaf_rust_Google_0387.jpg,wheat leaf rust,leaf rust
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0000.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0002.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0003.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0004.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0005.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0009.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0010.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0011.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0015.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0016.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0018.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0021.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0034.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0036.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Baidu_0042.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0000.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0001.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0004.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0006.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0009.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0011.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0013.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0017.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0018.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0019.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0021.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0024.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0025.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0027.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0033.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0034.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0043.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0047.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0048.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0049.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0054.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0067.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0070.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0073.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0075.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0076.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0077.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0078.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0079.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0091.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0093.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0095.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0096.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0100.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0103.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0104.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0107.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0111.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0112.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0113.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0115.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0117.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0120.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0121.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0123.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0124.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0126.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0127.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0128.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0129.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0133.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0134.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0136.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0140.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0141.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0142.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0143.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0145.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0146.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0149.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0155.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0156.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0159.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0163.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0169.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0171.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0172.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0176.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0178.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0184.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0185.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0187.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0192.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0197.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0199.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0203.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0217.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0224.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0228.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0234.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0236.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0239.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0245.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0263.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0264.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0265.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0268.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0270.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0282.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0283.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0290.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0296.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0302.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0310.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0321.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0322.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0323.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0329.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0332.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0336.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0351.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0353.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0368.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0389.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0391.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0392.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0395.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Bing_0405.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0000.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0002.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0007.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0010.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0012.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0013.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0016.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0035.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0038.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0040.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0041.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0061.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0079.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0081.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0088.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0104.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0114.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0132.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0137.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0146.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0152.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0159.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0178.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0216.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0229.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0241.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0243.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0311.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0340.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0345.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0377.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat loose smut/wheat_loose_smut_Google_0393.jpg,wheat loose smut,loose smut
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0000.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0001.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0002.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0003.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0004.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0006.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0007.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0008.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0010.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0012.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0016.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0017.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0018.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0019.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0020.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0022.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0023.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0024.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0026.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0027.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0028.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0030.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0031.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0032.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0033.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0034.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0035.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0039.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0040.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0042.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0043.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0044.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0046.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0049.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0052.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0053.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0058.jpg,wheat powdery mildew,powdery mildew
train,data/raw/train/wheat powdery mildew/wheat_powdery_mildew_Baidu_0059.jpg,wheat powdery mildew,powdery mildew
